1 256 1 0.011545 0.011612 0.000000 2 0.010211 0.009711 0.000000 3 0.021611 0.011602 0.000000  28669 102391 372709
2 256 1 0.000943 0.000319 0.000000 2 0.005167 0.000817 0.000000 3 0.060072 0.009115 0.000000  57339 434151 3.49786e+06
3 256 1 0.001325 0.000336 0.000000 2 0.013447 0.001919 0.000000 3 0.197909 0.027461 0.000000 94201 1.24923e+06 1.81818e+07
4 256 1 0.001736 0.000397 0.000000 2 0.029923 0.004356 0.000000 3 0.631197 0.101025 0.000000  139255 2.8917e+06 6.69853e+07
5 256 1 0.002347 0.000481 0.000000 2 0.057917 0.008737 0.000000 3 1.798570 0.295422 0.000000  192501 5.80391e+06 1.96553e+08
6 256 1 0.002928 0.000491 0.000000 2 0.102784 0.015323 0.000000 3 4.374640 0.736105 0.000000 253939 1.05266e+07 4.90887e+08
7 256 1 0.003821 0.000569 0.000000 2 0.163144 0.025942 0.000000 3 9.522650 1.663180 0.000000  323569 1.76986e+07 1.08756e+09
8 256 1 0.004508 0.000702 0.000000 2 0.254932 0.040802 0.000000 3 19.368000 3.256920 0.000000 401391 2.80573e+07 2.1969e+09
9 256 1 0.005261 0.000804 0.000000 2 0.392845 0.061984 0.000000 3 37.017200 6.147960 0.000000 487405 4.24383e+07 4.12409e+09
10 256 1 0.006243 0.000935 0.000000 2 0.551543 0.089429 0.000000 3 62.941700 10.728900 0.000000 581611 6.17754e+07 7.29424e+09
11 256 1 0.010121 0.001075 0.000000 2 0.773423 0.126381 0.000000 3 105.121000 18.755600 0.000000 684009 8.71009e+07 1.22804e+10
12 256 1 0.008678 0.001237 0.000000 2 1.078470 0.173957 0.000000 3 169.683000 29.229100 0.000000  794599 1.19545e+08 1.98346e+10
13 256 1 0.009278 0.001416 0.000000 2 1.410160 0.232632 0.000000 3 264.586000 45.354800 0.000000  913381 1.60337e+08 3.09216e+10
14 256 1 0.011957 0.001576 0.000000 2 1.842110 0.307080 0.000000 3 396.591000 68.727100 0.000000  1.04036e+06 2.10804e+08 4.67559e+10
