1 256 1 0.006682 0.000915 0.000590 2 0.015600 0.002684 0.000754 3 0.028357 0.007527 0.000860 4 0.043154 0.007609 0.004325  28669 61434 106486 163825
2 256 1 0.013969 0.001838 0.000786 2 0.053711 0.008945 0.001239 3 0.149147 0.034990 0.002135 4 0.329504 0.056178 0.006238 57339 208881 552925 1208250
3 256 1 0.023027 0.003168 0.000980 2 0.136040 0.022734 0.001916 3 0.561887 0.115292 0.003519 4 1.592550 0.276332 0.010792  94201 524260 1982380 5877550
4 256 1 0.034502 0.004830 0.001168 2 0.287708 0.046494 0.002915 3 1.542450 0.311889 0.007022 4 6.198730 1.031620 0.024766  139255 1105875 5693275 22097425
5 256 1 0.048054 0.006750 0.001347 2 0.545374 0.088719 0.003860 3 3.836570 0.736889 0.013788 4 18.933900 3.182050 0.058309  192501 2076606 14016226 69127191
6 256 1 0.063535 0.008967 0.001524 2 0.945626 0.151658 0.005712 3 8.359030 1.547100 0.028671 4 52.351500 8.589320 0.137837  253939 3583909 30764601 188086500 
7 256 1 0.081963 0.011634 0.001690 2 1.536870 0.242149 0.006870 3 16.807600 3.034010 0.044122  4 124.978000 20.793500 0.301699  323569 5799816 61767000 458585100
8 256 1 0.000000 0.014743 0.001933 2 0.000000 0.370052 0.009044 3 0.000000 5.497970 0.076091   4 0.000000 45.545600 0.634956   401391 8920935 115481655 1023462675 
9 256 1 0.000000 0.017739 0.002167 2 0.000000 0.548225 0.011891 3 0.000000 9.569400 0.124269   4 0.000000 94.298600 1.264960  487405 13168450 203692750 2123932525
10 256 1 0.000000 0.021194 0.002248 2 0.000000 0.774595 0.015387 3 0.000000 15.792700 0.199245 4 0.000000 182.615000 2.424380  581611 18788121 342288661 4147709566
11 256 1 0.000000 0.025131 0.002454 2 0.000000 1.077400 0.020235 3 0.000000 25.180200 0.309111 4 0.000000 338.793000 4.470810   684009 26050284 552122116 7692989850
12 256 1 0.000000 0.029417 0.002588 2 0.000000 1.458660 0.025844 3 0.000000 38.639100 0.466670 4 0.000000 594.801000 8.072090   794599 35249851 859952275 13651435525
13 256 1 0.000000 0.003003 0.002823 2 0.000000 0.171944 0.031898 3 0.000000 5.080680 0.687892  4 0.000000 88.619300 14.004000    913381 46698119 1299460539 23313597684
14 256 1 0.000000 0.003713 0.003156 2 0.000000 0.224769 0.039953 3 0.000000 7.478560 0.999874  4 0.000000 0.000000 0.000000   1040355 60763725 1912397425 38500561800
