1 256 1 0.002790 0.003676 0.000540 2 0.009860 0.002391 0.000941 3 0.039294 0.001664 0.005075  28669 102391 372709
2 256 1 0.004585 0.002793 0.000745 2 0.035430 0.001854 0.001926 3 0.265000 0.011952 0.009286  57339 434151 3.49786e+06
3 256 1 0.004886 0.002160 0.000938 2 0.081315 0.004610 0.003390 3 1.118210 0.070316 0.024503  94201 1.24923e+06 1.81818e+07
4 256 1 0.006048 0.001934 0.001116 2 0.155813 0.010502 0.005412 3 3.020230 0.241233 0.053170 139255 2.8917e+06 6.69853e+07
5 256 1 0.007291 0.002112 0.001306 2 0.252321 0.022863 0.007609 3 6.422800 0.700949 0.111815  192501 5.80391e+06 1.96553e+08
6 256 1 0.009681 0.002155 0.001497 2 0.429451 0.049960 0.011130 3 14.532500 1.749500 0.251277  253939 1.05266e+07 4.90887e+08
7 256 1 0.020843 0.002179 0.001627 2 0.695195 0.068979 0.015650 3 28.221900 3.893420 0.511058 323569 1.76986e+07 1.08756e+09
8 256 1 0.021641 0.001753 0.001868 2 1.034580 0.105636 0.023385 3 51.413100 7.802650 1.040040 401391 2.80573e+07 2.1969e+09
9 256 1 0.019007 0.001902 0.002070 2 1.298890 0.154424 0.032003 3 92.685300 14.610200 1.997820 487405 4.24383e+07 4.12409e+09
10 256 1 0.000000 0.000000 0.002090 2 0.000000 0.000000 0.045044 3 0.000000 0.000000 3.759130 581611 6.17754e+07 7.29424e+09
11 256 1 0.021770 0.002665 0.002411 2 2.402440 0.332186 0.057353 3 267.329000 43.575500 6.405290 684009 8.71009e+07 1.22804e+10
12 256 1 0.052855 0.003084 0.002486 2 3.136660 0.435262 0.074662 3 427.365000 70.431500 11.065900   794599 1.19545e+08 1.98346e+10
13 256 1 0.034599 0.003355 0.002623 2 4.160040 0.581633 0.088023 3 662.087000 109.841000 18.390300  913381 1.60337e+08 3.09216e+10
14 256 1 0.000000 0.000000 0.002845 2 0.000000 0.000000 0.110136 3 0.000000 0.000000 29.078300  1.04036e+06 2.10804e+08 4.67559e+10

