1 192 1 0.002640 0.004419 0.000444 2 0.007242 0.002711 0.000724 3 0.021489 0.002135 0.001289  28669 102391 372709
2 192 1 0.004832 0.004155 0.000570 2 0.024297 0.002193 0.001406 3 0.253760 0.008286 0.004029  57339 434151 3.49786e+06
3 192 1 0.004358 0.003480 0.000729 2 0.067441 0.004306 0.002561 3 0.970549 0.043509 0.011992  94201 1.24923e+06 1.81818e+07
4 192 1 0.005394 0.002751 0.000872 2 0.113391 0.007484 0.003764 3 2.852590 0.151589 0.033848  139255 2.8917e+06 6.69853e+07
5 192 1 0.007764 0.002469 0.000974 2 0.247577 0.014809 0.005213 3 6.042720 0.443238 0.071369 192501 5.80391e+06 1.96553e+08
6 192 1 0.009933 0.001919 0.001097 2 0.422656 0.026592 0.007417 3 13.520900 1.099890 0.162519 253939 1.05266e+07 4.90887e+08
7 192 1 0.016446 0.002108 0.001223 2 0.678305 0.042494 0.010361 3 26.347600 2.396370 0.340109 323569 1.76986e+07 1.08756e+09
8 192 1 0.047681 0.002249 0.001370 2 0.987396 0.067693 0.014649 3 49.070600 4.807430 0.673632 401391 2.80573e+07 2.1969e+09
9 192 1 0.016481 0.002292 0.001503 2 1.237480 0.101168 0.020457 3 88.256200 8.989170 1.410370 487405 4.24383e+07 4.12409e+09
10 192 1 0.000000 0.000000 0.001716 2 0.000000 0.000000 0.027220 3 0.000000 0.000000 2.716270  581611 6.17754e+07 7.29424e+09
11 192 1 0.022416 0.002102 0.001776 2 2.303130 0.211753 0.036937 3 255.282000 26.528100 4.919910 684009 8.71009e+07 1.22804e+10
12 192 1 0.025271 0.002070 0.001975 2 3.016000 0.286615 0.049258 3 407.595000 43.018800 8.814580  794599 1.19545e+08 1.98346e+10
13 192 1 0.061309 0.002206 0.002025 2 3.984720 0.383845 0.057433 3 631.703000 67.275300 14.773300 913381 1.60337e+08 3.09216e+10
14 192 1 0.000000 0.000000 0.002036 2 0.000000 0.000000 0.071102 3 0.000000 0.000000 23.837400  1.04036e+06 2.10804e+08 4.67559e+10
