1 256 1 0.002587 0.003348 0.000542 2 0.006378 0.002954 0.000766 3 0.011031 0.001962 0.000979 4 0.016298 0.002074 0.001189
2 256 1 0.005154 0.003313 0.000732 2 0.019263 0.002034 0.001330 3 0.046585 0.003435 0.002348 4 0.097321 0.005446 0.004316
3 256 1 0.005634 0.002216 0.000916 2 0.019848 0.002343 0.002175 3 0.115782 0.011288 0.005913 4 0.330007 0.025223 0.018577
4 256 1 0.006043 0.002150 0.001124 2 0.053134 0.004423 0.003391 3 0.270940 0.028416 0.013546 4 1.033680 0.091596 0.066972
5 256 1 0.008004 0.002245 0.001291 2 0.101943 0.008252 0.004646 3 0.638389 0.064574 0.029724 4 2.902060 0.281178 0.198686
6 256 1 0.010415 0.002299 0.001478 2 0.168963 0.014410 0.006675 3 1.319620 0.138923 0.070582 4 7.098720 0.754888 0.543620
7 256 1 0.012467 0.002054 0.001760 2 0.265672 0.028376 0.010134 3 2.403340 0.266057 0.139472 4 15.496100 1.820090 1.265770
8 256 1 0.021960 0.001929 0.001866 2 0.315112 0.032936 0.013104 3 3.647050 0.494104 0.246806 4 30.386900 4.003890 2.790790
9 256 1 0.015880 0.001912 0.002046 2 0.492578 0.049883 0.018748 3 5.917700 0.838037 0.419586 4 51.075700 8.242530 5.820950
10 256 1 0.000000 0.000000 0.002086 2 0.000000 0.000000 0.024737 3 0.000000 0.000000 0.692982 4 0.000000 0.000000 11.469200
11 256 1 0.024038 0.002483 0.002384 2 0.869850 0.096725 0.035172 3 14.176400 2.208060 1.074740 4 171.019000 29.814500 20.937400
12 256 1 0.047463 0.002833 0.002567 2 1.168820 0.128833 0.045041 3 20.530100 3.399610 1.660130 4 305.165000 52.184900 38.125000
13 256 1 0.000000 0.000000 0.002613 2 0.000000 0.000000 0.057075 3 0.000000 0.000000 2.508030 4 0.000000 0.000000 65.168000
14 256 1 0.000000 0.000000 0.002841 2 0.000000 0.000000 0.078105 3 0.000000 0.000000 3.697740
