1 128 1 0.000542 0.000270 0.000000 2 0.001083 0.000315 0.000000 3 0.003328 0.000454 0.000000 28669 102391 372709
2 128 1 0.000743 0.000284 0.000000 2 0.003779 0.000454 0.000000 3 0.027291 0.002311 0.000000 57339 434151 3.49786e+06
3 128 1 0.000988 0.000277 0.000000 2 0.009963 0.000869 0.000000 3 0.130145 0.010773 0.000000 94201 1.24923e+06 1.81818e+07 
4 128 1 0.001329 0.000318 0.000000 2 0.020918 0.001859 0.000000 3 0.441095 0.039364 0.000000  139255 2.8917e+06 6.69853e+07
5 128 1 0.001727 0.000336 0.000000 2 0.042316 0.003612 0.000000 3 1.256000 0.116655 0.000000 192501 5.80391e+06 1.96553e+08
6 128 1 0.002190 0.000354 0.000000 2 0.077347 0.006250 0.000000 3 3.092880 0.290138 0.000000  253939 1.05266e+07 4.90887e+08
7 128 1 0.002612 0.000356 0.000000 2 0.116048 0.010468 0.000000 3 6.764570 0.644455 0.000000 323569 1.76986e+07 1.08756e+09
8 128 1 0.003244 0.000421 0.000000 2 0.181768 0.016311 0.000000 3 13.606300 1.281130 0.000000 401391 2.80573e+07 2.1969e+09
9 128 1 0.003762 0.000442 0.000000 2 0.275639 0.024834 0.000000 3 26.394700 2.476420 0.000000 487405 4.24383e+07 4.12409e+09
10 128 1 0.004424 0.000742 0.000000 2 0.395643 0.038064 0.000000 3 44.595800 4.505270 0.000000  581611 6.17754e+07 7.29424e+09
11 128 1 0.005181 0.000508 0.000000 2 0.543637 0.050638 0.000000 3 74.917100 7.265890 0.000000  684009 8.71009e+07 1.22804e+10
12 128 1 0.005874 0.000579 0.000000 2 0.749573 0.070434 0.000000 3 120.761000 11.886000 0.000000 794599 1.19545e+08 1.98346e+10
13 128 1 0.006683 0.000642 0.000000 2 0.994875 0.093644 0.000000 3 188.537000 18.365600 0.000000  913381 1.60337e+08 3.09216e+10
14 128 1 0.007479 0.000698 0.000000 2 1.304720 0.123785 0.000000 3 281.176000 29.119000 0.00000 1.04036e+06 2.10804e+08 4.67559e+10

